,Description,RoadName,Longitude,Latitude,BusStopCode,LinkID
4633,Opp Blk 40,Bedok Sth Rd,103.94022038903292,1.3204380811482,84081,103063722
4634,Blk 40,Bedok Sth Rd,103.9400309260245,1.3206814195738,84089,103063722
4635,ECO Condo,Bedok Sth Ave 3,103.94421518494586,1.32298200464523,84101,103063731
4636,Bef Bedok View Sec Sch,Bedok Sth Ave 3,103.9441209521673,1.32350836424044,84109,103115470
4637,Temasek JC,Bedok Sth Rd,103.93574197184712,1.31958802627855,84111,103089786
4638,Opp Temasek JC,Bedok Sth Rd,103.935232,1.31964,84119,103102479
4639,Aft Bedok Sth Ave 1,Bedok Sth Rd,103.931033,1.318437,84121,103069711
4640,Fujitec S'pore Ltd,Bedok Sth Rd,103.93158674239623,1.31875790465263,84129,103106083
4641,Opp Panasonic,Bedok Sth Rd,103.92757312069912,1.3214133317439,84131,103089839
4642,Panasonic,Bedok Sth Rd,103.92772,1.321745,84139,103089839
4643,OPP LION HME FOR ELDERS,Bedok Sth Rd,103.9381694887894,1.32021707852141,84141,103063634
4644,LION HME FOR ELDERS,Bedok Sth Rd,103.93839375752798,1.32047933475714,84149,103063634
4645,Casafina,Bedok Sth Ave 1,103.93334015990408,1.31656999665769,84151,103109231
4646,Opp Casafina/Temasek JC,Bedok Sth Ave 1,103.93304055596909,1.31664972197451,84159,103109231
4647,BLK 3,Bedok Sth Ave 1,103.9324025,1.321651111,84161,103089782
4648,OPP BLK 3,Bedok Sth Ave 1,103.9321144,1.322133056,84169,103089794
4649,Blk 220 CP,Bedok Nth Ave 3,103.93533757051014,1.32566318975139,84191,103058607
4650,Opp Blk 220 CP,Bedok Nth Ave 3,103.9355563841307,1.32553283664673,84199,103058607
4651,BEDOK RESVR STN EXIT A,Bedok Nth Ave 3,103.93309401156245,1.33660054449421,84201,103000614
4652,Bedok Resvr Stn Exit B,Bedok Nth Ave 3,103.93333589306084,1.33702513693776,84209,103000614
4653,BLK 403,Bedok Nth Ave 3,103.93447,1.33012,84211,103000539
4654,Bet Blks 139/140,Bedok Nth Ave 3,103.9348130555732,1.32940888887166,84219,103019679
4655,Blk 109,Bedok Nth Rd,103.93512740972372,1.33185798500032,84221,103085634
4656,Blk 111,Bedok Nth Rd,103.93531396427684,1.3315995317556,84229,103085634
4657,Blk 85,Bedok Nth Rd,103.93855496527851,1.33173871602405,84231,103055018
4658,Opp Blk 85,Bedok Nth Rd,103.9383568845181,1.33151836127292,84239,103055018
4659,Blk 81,Bedok Nth Rd,103.94004872476816,1.32861392886029,84241,103088334
4660,Blk 124,Bedok Nth Rd,103.9396062233218,1.32941668893627,84249,108003515
4661,Blk 99,Bedok Nth Ave 4,103.93883800719163,1.33346832060545,84251,103063670
4662,Blk 88,Bedok Nth Ave 4,103.93910677080204,1.33328807616427,84259,103063670
4663,Saint Anthony's Canossian School,Bedok Nth Ave 4,103.941658,1.334189,84261,103063762
4664,Blk 95,Bedok Nth Ave 4,103.94185027798376,1.33402333297056,84269,103063762
4665,Aft Bedok Ind Pk E,Bedok Nth Ave 4,103.94411,1.336735,84271,103017258
4666,Aft Bedok Nth St 5,Bedok Nth Ave 4,103.94439635871171,1.33664160677812,84279,103069674
4667,Blk 180,Bedok Nth Rd,103.9403951168328,1.32657714220068,84281,103085439
4668,Opp Blk 180,Bedok Nth Rd,103.94017072989196,1.32663077053638,84289,103085435
4669,Bedok Nth Depot,Bedok Nth Ave 4,103.94750053856652,1.33800081413595,84299,103015034
4670,Blk 41,Bedok Nth Ave 1,103.92656628872024,1.32782140214678,84301,103095203
4671,Blk 423,Bedok Nth Ave 1,103.9268740468812,1.32802803259661,84309,103095206
4672,Blk 521,Bedok Nth Rd,103.927858,1.330067,84311,103078559
4673,Blk 428,Bedok Nth Rd,103.92771515822336,1.32980564460578,84319,103078555
4674,Blk 516,Bedok Nth Rd,103.92977387914272,1.33060063600662,84321,103078506
4675,Blk 414,Bedok Nth Rd,103.92970061275057,1.33029323198176,84329,103078506
4676,Opp Blk 416,Bedok Nth Ave 2,103.93099993868752,1.32898829919632,84331,103058542
4677,Blk 416,Bedok Nth Ave 2,103.930777,1.3289,84339,103058542
4678,Opp Fengshan Pr Sch,Bedok Nth Rd,103.93198370934412,1.33110349338955,84341,103085630
4679,Fengshan Pr Sch,Bedok Nth Rd,103.93233223449336,1.33091748609947,84349,103085630
4680,Bedok Ctrl PO,Bedok Nth St 1,103.93409675152876,1.32766562447954,84351,103058623
4681,Opp Bedok Ctrl PO,Bedok Nth St 1,103.934076210002,1.32787704925987,84359,103058623
4682,Blk 547,Bedok Nth Rd,103.92462499999526,1.32936638901809,84361,103086834
4683,Blk 45,Bedok Nth Rd,103.924608,1.329162,84369,103086834
4684,Blk 546,Bedok Nth Ave 1,103.9262383330096,1.33055000001009,84371,103006895
4685,Opp Blk 546,Bedok Nth Ave 1,103.92645503858006,1.33041495636834,84379,103006895
4686,Blk 544,Bedok Nth St 3,103.92426011381583,1.33078667404046,84381,103100380
4687,Blk 534,Bedok Nth St 3,103.92447655289592,1.33274999618407,84391,103100388
4688,Opp Blk 550,Bedok Nth St 3,103.9269811109948,1.33316500001136,84401,103058559
4689,Blk 550,Bedok Nth St 3,103.92669166477268,1.33291002440884,84409,103058559
4690,Blk 526,Bedok Nth St 3,103.92928425024714,1.33383806396564,84411,103058562
4691,Blk 512,Bedok Nth St 3,103.9292288767243,1.33361648978155,84419,103058562
4692,Blk 510,Bedok Nth Ave 2,103.93032045625178,1.33232270053889,84421,103058538
4693,Blk 515,Bedok Nth Ave 2,103.93014326693238,1.33222526253562,84429,103058538
4694,Blk 3014,Bedok Nth Ave 4,103.9502227306511,1.33513644378005,84431,103017947
4695,Opp Blk 3014,Bedok Nth Ave 4,103.95024017522437,1.33474732352614,84439,103027599
4696,Blk 509,Bedok Nth St 3,103.93155200621872,1.33322170084132,84449,103095736
4697,BEDOK NTH STN EXIT A,Bedok Nth Rd,103.918055,1.335644,84451,103109263
4698,Bet Blks 705/706,Bedok Nth Rd,103.918288,1.336324,84459,103089598
4699,Opp Blk 701,Bedok Reservoir Rd,103.91939027798064,1.33807138901241,84461,103017686
4700,Blk 703,Bedok Reservoir Rd,103.9197283469228,1.3375152915469,84469,103017691
4701,Blk 745,Bedok Reservoir Rd,103.92199745160045,1.3373330466218,84471,103059798
4702,Blk 713,Bedok Reservoir Rd,103.92253160478629,1.33742106440195,84479,103059843
4703,Aft Bedok Ind Pk C,Bedok Reservoir Rd,103.91532871743397,1.33753167256033,84481,103000926
4704,Opp Bedok Ind Pk C,Bedok Reservoir Rd,103.91618833296936,1.33804722197723,84489,103000902
4705,Blk 629,Bedok Reservoir Rd,103.91413940065628,1.33463946695939,84491,103001595
4706,Blk 140,Bedok Reservoir Rd,103.9140158060256,1.33520779235718,84499,103017914
4707,Christ Ch,Bedok Reservoir Rd,103.91598944400953,1.33319499998844,84501,104008508
4708,Blk 608,Bedok Reservoir Rd,103.91329416702288,1.33206972200071,84511,104007844
4709,Blk 506,Bedok Nth Ave 3,103.93393805556472,1.33230500002897,84521,103111471
4710,Blk 109,Bedok Nth Ave 3,103.93431305555218,1.33213305553955,84529,103111471
4711,BEDOK NTH STN EXIT B,Bedok Nth Rd,103.91851751540032,1.3350342184363,84539,103109263
4712,Blk 42,Chai Chee St,103.92519155563974,1.32761801937398,84541,103092162
4713,Opp Blk 42,Chai Chee St,103.9251208888302,1.32720168851924,84549,103092162
4714,BLK 51,Chai Chee St,103.9225201285922,1.32853887137542,84551,103069831
4715,Opp Blks 50/51,Chai Chee St,103.92287121813423,1.32833305090006,84559,103069831
4716,BLK 53,Chai Chee St,103.91973825722668,1.32804725721627,84561,103069823
4717,Opp Blk 53,Chai Chee St,103.92011115886494,1.3279697494091,84569,103069823
4718,OPP BLK 55,Chai Chee Dr,103.9187401751097,1.32653228537615,84571,103059787
4719,Aft Chai Chee St,Chai Chee Dr,103.9194896128384,1.32584772443012,84579,103102663
4720,Opp Bedok Sth NPC,Chai Chee Dr,103.91945047474212,1.3238068248883,84581,103038899
4721,Bef New Upp Changi Rd,Chai Chee Dr,103.91954371811282,1.32311277295983,84589,103011819
4722,Sbst Bedok Nth Depot,Bedok Nth Ave 4,103.9469947222316,1.33774805557922,84591,103015034
4723,Opp Sbst Bedok Nth Depot,Bedok Nth Ave 4,103.94646797815965,1.33772607555094,84599,103094411
4724,Opp Waterfront Key,Bedok Reservoir Rd,103.93116966665325,1.33820137485609,84601,103077827
4725,Waterfront Key,Bedok Reservoir Rd,103.93130805598769,1.33791138898959,84609,103077827
4726,Opp Waterfront Isle,Bedok Reservoir Rd,103.92795482353952,1.33922469822607,84611,103059838
4727,Waterfront Isle,Bedok Reservoir Rd,103.9274669427584,1.33896501379939,84619,103102674
4728,Opp Blk 716,Bedok Reservoir Rd,103.9249204585602,1.33831497804809,84621,103102671
4729,Blk 716,Bedok Reservoir Rd,103.92537872720727,1.33815749250804,84629,103102671
4730,Opp Waterfront Waves,Bedok Reservoir Rd,103.92948245969215,1.33879275233871,84631,108003374
4731,Aft Waterfront Waves,Bedok Reservoir Rd,103.92937717202952,1.33857139776249,84639,108003374
4732,Blk 24,Chai Chee Rd,103.92299333299,1.32460611097515,84641,103095314
4733,Opp Blk 24,Chai Chee Rd,103.9231491669668,1.32477805597156,84649,103095314
4734,Aft Heartbeat @ Bedok,Bedok Nth St 1,103.930691,1.327057,84651,103018531
4735,Bef Heartbeat @ Bedok,Bedok Nth St 1,103.93063,1.327201,84659,103018531
4736,Blk 172,Bedok Sth Ave 3,103.94438908816848,1.31992811557233,84661,103115483
4737,Blk 73,Bedok Sth Ave 3,103.94418156021838,1.31994111212465,84669,103115483
4738,Aft Blk 156,Bedok Sth Ave 3,103.94509555597207,1.31759333301805,84671,103063683
4739,Opp Blk 156,Bedok Sth Ave 3,103.94476555602924,1.31804305599346,84679,103115478
4740,Blk 163,Bedok Sth Rd,103.94705927934716,1.32021834435842,84681,103058103
4741,Blk 171,Bedok Sth Rd,103.94595750002355,1.32111805602717,84691,103058030
4742,Blk 151,Kaki Bt Ave 1,103.91214210205736,1.33601304352046,84701,103068971
4743,Opp Blk 150,Kaki Bt Ave 1,103.91242511468803,1.33644333039135,84709,103068971
4744,Eastwood Ctr,Bedok Rd,103.95534472201146,1.321288333018,85019,103082330
4745,Country Pk,Bedok Rd,103.95468472199644,1.32190305598591,85021,103088298
4746,Aft Bedok Meth Ch,Bedok Rd,103.95429972202514,1.32261805599904,85029,103088294
4747,Excelsior Gdns,Bedok Rd,103.95232021806196,1.32501115145725,85031,103085383
4748,Opp Excelsior Gdns,Bedok Rd,103.9529859426158,1.32442497435966,85039,103080998
4749,Man Fatt Lam Tp,Bedok Rd,103.95116420801884,1.3264647104527,85041,103085378
4750,Opp Man Fatt Lam Tp,Bedok Rd,103.95124872703616,1.32671998700111,85049,103085378
4751,Aft Jln Chempaka Kuning,Bedok Rd,103.9488011598722,1.32956968334939,85051,103055151
4752,Bef Jln Chempaka Kuning,Bedok Rd,103.94906611097686,1.32950222197902,85059,103055151
4753,Opp Bedok Mkt Pl,Bedok Rd,103.94739,1.33146,85061,103040967
4754,Bedok Mkt Pl,Bedok Rd,103.94738,1.3318,85069,103040967
4755,Bef Changi Fire Stn,Upp Changi Rd,103.9498516702887,1.33407653133395,85071,103107611
4756,Flextronic,Upp Changi Rd,103.9501523198666,1.33394889968504,85079,103107611
4757,Bef Jln Pari Burong,Upp Changi Rd,103.94719977411025,1.33292331447242,85081,103078734
4758,Aft Sungei Bedok,Upp Changi Rd,103.94880327361744,1.33338002405472,85089,103062223
4759,Tanah Merah Stn Exit B,New Upp Changi Rd,103.9463611980576,1.32754912682416,85091,103108138
4760,Tanah Merah Stn Exit A,New Upp Changi Rd,103.94645987386455,1.32684437763421,85099,103108138
4761,Aft Bedok Rd,Upp Changi Rd East,103.95071705887575,1.32931499760121,85101,103071702
4762,Bef Bedok Rd,Upp Changi Rd East,103.95134864429272,1.32945523179761,85109,103071702
4763,Bef Tg Rhu View,Tg Rhu Rd,103.86924820515104,1.29711286404721,90011,103073075
4764,Pk Shore Condo,Tg Rhu Rd,103.86961360282372,1.29697091533768,90019,103073075
4765,Pebble Bay,Tg Rhu Rd,103.8710544,1.297235556,90021,103105186
4766,Opp Pebble Bay,Tg Rhu Rd,103.87253085603427,1.29700669642984,90029,103067479
4767,Camelot By-The-Water,Tg Rhu Rd,103.87500520610656,1.29656022698907,90031,103116458
4768,Opp Camelot By-The-Water,Tg Rhu Rd,103.87539308856654,1.29663305723862,90039,107002516
4769,Opp S'pore Swim Club,Tg Rhu Rd,103.8791731,1.297659444,90051,103072451
4770,S'pore Swim Club,Tg Rhu Rd,103.8791081,1.297578611,90059,103072451
4771,Dunman High Sch,Tg Rhu Rd,103.8824094,1.2981225,90061,103083794
4772,Opp Dunman High Sch,Tg Rhu Rd,103.88258182953015,1.29795473961403,90069,103083794
4773,Opp Costa Rhu Condo,Rhu Cross,103.86732745550238,1.29760718196372,90079,103007290
4774,KiddiWinkie S/H @ Mountbatten,Mountbatten Rd,103.8865107850326,1.30100303875383,91041,103114615
4775,Bef Fort Rd,Mountbatten Rd,103.88643299699928,1.30069808015377,91049,103114615
4776,Opp Santa Fe Mansions,Mountbatten Rd,103.88946922448878,1.30046470843446,91051,103076018
4777,Aft Margate Rd,Mountbatten Rd,103.88831333297796,1.30052638901127,91059,103057411
4778,Bet Hse No. 767/767A,Mountbatten Rd,103.89256694398648,1.30060777798346,91061,103078854
4779,Bef Walton Rd,Mountbatten Rd,103.89304722999232,1.30061892627157,91069,103078846
4780,Bef Tg Katong Rd,Mountbatten Rd,103.89599084091456,1.30171305700998,91071,103103659
4781,Aft Tg Katong Rd,Mountbatten Rd,103.8952666584497,1.3013063985688,91079,103016707
4782,Fort Gdns,Fort Rd,103.88533388902762,1.29930499999248,91081,103077687
4783,Opp Fort Gdns,Fort Rd,103.88553021350832,1.29913832558004,91089,103077687
4784,Bef Kg Kayu Rd,Mountbatten Rd,103.8843684534534,1.30314976548218,91091,103062026
4785,Bef Wilkinson Rd,Mountbatten Rd,103.88471920227424,1.30320972763591,91099,103062026
4786,Tg Katong Flyover,East Coast Pk Svc Rd,103.89668750894906,1.29607137626294,91101,103012523
4787,CP B1,East Coast Pk Svc Rd,103.892534,1.295343,91111,103113987
4788,Opp Parkway Parade,Marine Parade Rd,103.9058301337522,1.30327282994495,92041,103076610
4789,Parkway Parade,Marine Parade Rd,103.905955,1.302999,92049,103076614
4790,Opp Blk 72,Marine Parade Rd,103.90783296450576,1.30461834682389,92051,103090138
4791,Bet Blks 72/74,Marine Parade Rd,103.907533,1.304086,92059,103090143
4792,CHIJ Katong Convent (Pr),Marine Parade Rd,103.91059595623032,1.30585304722559,92061,103090134
4793,Tao Nan Sch,Marine Parade Rd,103.9110051545323,1.30566306799291,92069,103090134
4794,Opp Blk 57,Marine Parade Rd,103.914746,1.306815,92071,104007906
4795,Blk 57,Marine Parade Rd,103.91574700260745,1.30684575808096,92079,103110610
4796,St. Patrick's Sec Sch,Marine Parade Rd,103.91754269765208,1.30751338586806,92081,103090131
4797,CHIJ Katong Convent,Marine Parade Rd,103.91764721757994,1.3071917122941,92089,103090131
4798,Opp One Amber,Mountbatten Rd,103.89931388900564,1.30270333303256,92091,104007915
4799,One Amber,Mountbatten Rd,103.89900426571224,1.3023783312326,92099,103107175
4800,Katong Shop Ctr,Mountbatten Rd,103.90129169936806,1.30370246223719,92101,104007918
4801,Opp Katong Shop Ctr,Mountbatten Rd,103.9014561477864,1.30356602776936,92109,104007918
4802,Opp Roxy Sq,East Coast Rd,103.90293341562068,1.30477657929676,92111,103083106
4803,Roxy Sq,East Coast Rd,103.90277451423108,1.30444500073,92119,103083106
4804,Opp The Holy Family Ch,East Coast Rd,103.90676515165585,1.30722207111074,92121,103073862
4805,The Holy Family Ch,East Coast Rd,103.90646134135643,1.30686400495083,92129,103073862
4806,Caltex Stn,East Coast Rd,103.91089222198016,1.30878111099591,92131,103083099
4807,Opp Caltex Stn,East Coast Rd,103.91062932209373,1.30853972762017,92139,103005187
4808,KiddiWinkie S/H @ East Coast,East Coast Rd,103.91428724575974,1.30939538245506,92141,103083154
4809,St. Patrick's Green,East Coast Rd,103.91434517290192,1.30928064742874,92149,103083154
4810,Christ Meth Ch,East Coast Rd,103.91602380242344,1.3098029425373,92151,103055851
4811,ST. PATRICK'S SCH,East Coast Rd,103.9166295,1.309748,92159,103080870
4812,Aft Katong PO,Tg Katong Rd,103.89656923070308,1.30380001918907,92161,103017795
4813,Bef Katong PO,Tg Katong Rd,103.8967661,1.303782,92169,103017795
4814,Marshall Lane,Joo Chiat Rd,103.90304313394574,1.30837865741776,92171,103067850
4815,Aft Duku Rd,Joo Chiat Rd,103.90349800941956,1.30803621256234,92179,103067859
4816,112 Katong,Joo Chiat Rd,103.9053499793448,1.30528972611328,92181,103073638
4817,Opp 112 Katong,Joo Chiat Rd,103.90592361097,1.3047647219741,92189,103107250
4818,Opp CP C3,East Coast Pk Svc Rd,103.91471180502236,1.30244833118536,92191,103115915
4819,Raintree Cove,East Coast Pk Svc Rd,103.91685,1.302895,92199,103115911
4820,Aft Lor M Telok Kurau,Telok Kurau Rd,103.9112378097299,1.31117244269722,92201,103008426
4821,Aft Jln Baiduri,Telok Kurau Rd,103.91147888898844,1.31101000002422,92209,103008426
4822,CHIJ Katong Convent (Sec),Marine Terr,103.91698861102066,1.30595638898755,92211,103093034
4823,Opp CHIJ Katong Convent,Marine Terr,103.916675,1.306522,92219,103093034
4824,Blk 19,Marine Terr,103.9149355888594,1.30496423786628,92221,103001887
4825,Blk 53,Marine Terr,103.916022,1.304952,92229,103001887
4826,Blk 34,Marine Cres,103.9123223933556,1.30425500081318,92231,103025286
4827,Blk 45,Marine Cres,103.9126611094076,1.30438002120698,92239,103025286
4828,Amber Gdns,Amber Rd,103.9009525469614,1.30178441800843,92241,103106674
4829,Opp Amber Gdns,Amber Rd,103.9011814962942,1.30166304472072,92249,103106674
4830,Opp Parkland Green,East Coast Pk Svc Rd,103.90625361097798,1.30003666698438,92251,103093931
4831,Opp P/G @ Big Splash,East Coast Pk Svc Rd,103.9005182068836,1.29798119441776,92261,103061691
4832,Opp D'Ecosia,Still Rd Sth,103.90952850508972,1.30610999016148,92271,103077274
4833,D'Ecosia,Still Rd Sth,103.90964863731638,1.30633786714639,92279,103077274
4834,Marine Cove,East Coast Pk Svc Rd,103.91282770401249,1.30179664907354,92289,103063590
4835,Bef St. Patrick's Rd,Telok Kurau Rd,103.9126288890594,1.30793535291547,92301,103022991
4836,East Coast Apts,Telok Kurau Rd,103.91268253327296,1.30827858622776,92309,103022991
4837,Opp Neptune Ct,Marine Parade Rd,103.92151900444856,1.30822971200422,93011,103067899
4838,Neptune Ct,Marine Parade Rd,103.92111718654822,1.30787614366531,93019,103067899
4839,Opp Mandarin Gdns,Marine Parade Rd,103.92426998119755,1.30867772794032,93021,103107266
4840,Mandarin Gdns,Marine Parade Rd,103.92471047692146,1.30851455788092,93029,103107266
4841,Opp Victoria Sch,Marine Parade Rd,103.92937539318253,1.30983637164414,93031,103076619
4842,Laguna Pk,Marine Parade Rd,103.9295415420364,1.30958474832555,93039,103076619
4843,Hua Xin Ct,Marine Parade Rd,103.9333999156994,1.31120679321816,93041,103071078
4844,Lagoon View,Marine Parade Rd,103.9329857782451,1.31073016722066,93049,103071082
4845,Aft Dunbar Wk,East Coast Rd,103.9186692238074,1.31065440276409,93051,103068070
4846,Aft Jln Buloh Perindu,East Coast Rd,103.91930777802244,1.31076138897412,93059,103055846
4847,Bef Siglap Rd,East Coast Rd,103.92260670662348,1.31199515605411,93061,103083115
4848,Aft Siglap Rd,East Coast Rd,103.92240015622043,1.31168943552207,93069,103083115
4849,Crescendo Bldg,Upp East Coast Rd,103.92634861688488,1.31293014528666,93071,103082155
4850,Opp Springvale,East Coast Rd,103.9250247698478,1.31250502315071,93079,103062079
4851,Opp Chiang Ct,Upp East Coast Rd,103.92903327944508,1.31342707975776,93081,103114659
4852,Opp Goodwill Ct,Upp East Coast Rd,103.92790605020116,1.31295810131062,93089,103081510
4853,Opp Siglap Sth CC,Upp East Coast Rd,103.93157431388184,1.31398835332345,93091,103076555
4854,Siglap Sth CC,Upp East Coast Rd,103.93171138898548,1.31390444400831,93099,103076543
4855,Aft Coldstream Ave,Frankel Ave,103.91989561129016,1.31261779524488,93101,103022290
4856,Bef Frankel Pl,Frankel Ave,103.91998638901408,1.31278666699062,93109,103022290
4857,Bef Elite Pk Ave,Siglap Rd,103.92278173877762,1.31451280258696,93111,103077183
4858,Aft Elite Pk Ave,Siglap Rd,103.92298221289045,1.31431984916508,93119,103077183
4859,Opp Sekolah Indonesia,Siglap Rd,103.92498850824488,1.31088501240237,93121,103071734
4860,Bef Sekolah Indonesia,Siglap Rd,103.92481225868325,1.31135799079971,93129,103071727
4861,Opp Eastern Lagoon II,Bedok Sth Ave 1,103.93415826027376,1.31277833350682,93131,103054938
4862,Eastern Lagoon II,Bedok Sth Ave 1,103.9338525622476,1.31278641539067,93139,103054938
4863,Seaside Residences,Siglap Link,103.9278209209607,1.30742050291938,93149,103100464
4864,Opp Cable Ski Pk,East Coast Pk Svc Rd,103.9337756712752,1.30788664966156,93151,103063975
4865,Cable Ski Pk,East Coast Pk Svc Rd,103.93132371442206,1.3077547570517,93159,103085397
4866,Bef CP E1,East Coast Pk Svc Rd,103.92790223080912,1.30651832392551,93161,103065270
4867,Bef CP D5,East Coast Pk Svc Rd,103.92711976208209,1.30594307438981,93169,103093110
4868,Opp CP D3,East Coast Pk Svc Rd,103.9241758329893,1.30510333301496,93171,103093102
